"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
745.5,44.41867855,0.0148766847153704,-0.345143141056746,-0.106204104422784,0.13571469288233,0.247581298518237
748,44.5365074625,0.0149867273846987,-0.347896171901927,-0.101633848077287,0.129919398127808,0.243446488966714
750.5,44.652580735,0.0182909909517743,-0.335783884718889,-0.09598810727498,0.129845788610362,0.23624636498557
753,44.775197975,0.0189091909048662,-0.342365320936179,-0.0945474497574573,0.130182203390032,0.226954617400945
755.5,44.897415975,0.023267262329804,-0.331945848736388,-0.087555839032473,0.129123499254463,0.225873553311889
758,45.0144618225,0.0269119720082151,-0.34099886963803,-0.0801849395079438,0.130879599715541,0.23056644358453
760.5,45.1372874,0.0297873334890978,-0.340776048492683,-0.0776847250682308,0.130544138627523,0.237443609938566
763,45.2628936225,0.0316019958191621,-0.344127771737958,-0.0756175987089368,0.131624367391977,0.248958197434894
765.5,45.369891655,0.0348149663541331,-0.338836145676047,-0.0712788430444584,0.134826367539647,0.274239788497794
768,45.4871320675,0.0374918042504413,-0.351560009932425,-0.0722710063091108,0.136728424758461,0.302073858172779
775.5,45.83461549,0.0486928772920085,-0.394841871834276,-0.0667861245235101,0.158288839197829,0.361571937424197
778,45.9472617,0.0527743815570163,-0.392309251508932,-0.0687505061154532,0.166580459369476,0.37073913747162
783,46.2126049575,0.0619697623599143,-0.415731583355009,-0.0787592163184758,0.197827670307363,0.397318462302002
785.5,46.3355688405,0.0682506069218396,-0.427748645344217,-0.0748172937449237,0.215926026126274,0.402743590235338
788,46.46491625,0.0750377324742961,-0.426049955431637,-0.0782635025523372,0.237283916346912,0.40758855792969
790.5,46.5872409125,0.0791162286481829,-0.442501258178363,-0.0803538605835338,0.263342364405962,0.417905666079356
793,46.7182527875,0.0846365560064276,-0.433034735710592,-0.0857890040896066,0.280949045444058,0.431662578944747
795.5,46.8302978225,0.0945645689740863,-0.418003217065559,-0.08279442055067,0.299355229233712,0.446907021012229
798,46.960736,0.0947311775335237,-0.429302641017547,-0.0928397017237229,0.303675132859786,0.444920901619976
800.5,47.0885147575,0.100854019228881,-0.420677253801828,-0.0910943806352276,0.31720471092316,0.493575876451883
805.5,47.3417913375,0.102410366848488,-0.414812371596505,-0.10217574626639,0.319900667521092,0.493939675778202
808,47.462947445,0.106729888449261,-0.395869124037588,-0.0939180728237444,0.32201619587419,0.526426427867515
810.5,47.5897887875,0.104173193154911,-0.386791666950318,-0.0986357557465535,0.321499202541117,0.507290920860496
813,47.6943379,0.102283373458203,-0.408080865597987,-0.107112630278829,0.322235592166021,0.539060962391211
815.5,47.8033168225,0.0984775145016745,-0.392970489904108,-0.114936112887596,0.321466673396853,0.518143075098396
818,47.9061293175,0.0969477924066742,-0.39106354418625,-0.119476621675439,0.318449957263362,0.533545842903794
820.5,48.0073796775,0.0941491659528294,-0.375267110878079,-0.122308832785137,0.316228775981643,0.553361290369243
823,48.11207065,0.0905638289116816,-0.37052497695389,-0.12671714293595,0.309989649031638,0.548278070217661
825.5,48.220227775,0.0882368664400594,-0.372585482929815,-0.128650342821089,0.309109359377339,0.553825657643303
828,48.3246902375,0.0861051687526377,-0.37095116889919,-0.127661500390043,0.304397726226211,0.5425194526877
830.5,48.42542553,0.0806265326640818,-0.364948920195502,-0.131153794049504,0.294056746892,0.533894855564395
833,48.52674313,0.0761999553243167,-0.361924367389913,-0.13743007847247,0.294952923460724,0.542264860476946
835.5,48.62205853,0.0741659146168676,-0.360739196149139,-0.140100376933851,0.29175984341337,0.516194372406571
838,48.72409471,0.0719755457110404,-0.34359978608943,-0.144041657719699,0.288842054758924,0.532936628415869
840.5,48.8148820525,0.0657996069360664,-0.3589974770844,-0.148311505352406,0.279267327787522,0.538746576986681
843,48.919000354,0.065687618439483,-0.358234363397801,-0.142903640586775,0.275334544789034,0.506465256974793
845.5,49.019902375,0.056368424013882,-0.338106100716648,-0.150086828242881,0.262420750806409,0.50003052553261
848,49.1179109825,0.0521184783890649,-0.345834561971224,-0.151915344244694,0.251046006711031,0.501144171675661
850.5,49.21837938,0.0495989775896662,-0.342302374132856,-0.159427606879881,0.25156900026467,0.492574359886369
853,49.313671725,0.0455462713953012,-0.356379283878212,-0.158143997779974,0.241329025525643,0.488753278878703
855.5,49.407678995,0.0366906576997581,-0.348641252162706,-0.169574670405568,0.230398066351268,0.461192906765646
858,49.5113147525,0.033381577133379,-0.360200923061286,-0.169908036970089,0.226066456286883,0.445567082482884
860.5,49.60684651,0.0274084573571782,-0.366215862084942,-0.170005523617924,0.216430396821607,0.42104783331178
863,49.70541567,0.0284715898513371,-0.344025504269012,-0.168891617413177,0.213463087126025,0.410748197949104
865.5,49.8053841,0.0236406790825231,-0.35668400982588,-0.175931471797517,0.204855100280544,0.396309527707431
868,49.913421905,0.0241511506551668,-0.361755289895031,-0.170630879992109,0.204889666033861,0.407215195051418
870.5,50.0080315525,0.0209692341550922,-0.341529331280463,-0.170651173397527,0.197743835576841,0.391979502175529
873,50.106321155,0.0170301159800952,-0.349024382475419,-0.17306321601137,0.192599838769857,0.375262090752462
875.5,50.21148434,0.0139277560471282,-0.365263826712062,-0.181393413347746,0.193136179974535,0.360135600288136
878,50.3116145875,0.0140998108086583,-0.341917031907747,-0.174581426298662,0.18962921257199,0.350728199435463
880.5,50.407209125,0.0136623912210219,-0.339498652665799,-0.176194437899076,0.186136594711172,0.335719059151039
883,50.50392055,0.00810876970531775,-0.337171313834454,-0.182809000893874,0.17882699076648,0.343398966351658
885.5,50.6019771475,0.00571678369117297,-0.355662835348879,-0.184372907416971,0.179635701628759,0.338699738442377
888,50.696967225,0.00755343972191284,-0.341766212221841,-0.181318089298519,0.177774540223241,0.339039286020658
890.5,50.7942794325,0.00742492787789063,-0.349258819841265,-0.183009777194638,0.177703812084985,0.324833167749153
893,50.8923415775,0.00350563288573511,-0.350038647471431,-0.184842342510485,0.17681515818525,0.317761390195749
895.5,50.99085905,0.00450954093934001,-0.333955529962653,-0.182675617242406,0.177378638715348,0.311517025423939
898,51.0799735425,0.00237748949621786,-0.343326770259315,-0.18164767967552,0.169673760946588,0.311316227959939
900.5,51.1695696275,0.0029641605764226,-0.329892412701867,-0.18053194826822,0.172072573872013,0.30493582079934
903,51.26176092,0.00326329506997881,-0.336866368720889,-0.179959182468393,0.170357861527667,0.303377162736536
905.5,51.36456245,0.00158125792426925,-0.346471122028969,-0.182669637835416,0.17008339058025,0.300131270015017
908,51.462336075,0.00129438256172565,-0.343563112667203,-0.186575265855114,0.17422324578623,0.298274186428091
910.5,51.55271172,-0.00138903097056201,-0.33405432391655,-0.186786149072123,0.167859580186256,0.303066899535747
913,51.65494487,-0.00219563223619056,-0.339405324892076,-0.188674130104003,0.167181815093393,0.294563311245106
915.5,51.7526580775,-0.00120188759913679,-0.341850734492913,-0.183961322670219,0.168153240497527,0.295159804521961
918,51.8517789425,0.00433914765390757,-0.334039747990786,-0.177859241598025,0.173173692410498,0.297728877541386
920.5,51.952218175,0.00172978536055049,-0.331535572088757,-0.178994360490666,0.167698574520987,0.288394889834521
923,52.0538466925,-4.80802434294054e-05,-0.333819385703246,-0.184405592144065,0.1709863193308,0.295441418950513
925.5,52.151785175,-0.00234536469878695,-0.337954353197507,-0.182152037871546,0.167846649073899,0.288184883574912
928,52.242129075,0.000114320693274269,-0.335556556534366,-0.182388315522991,0.170138291896406,0.29696057517071
930.5,52.3448723925,0.000794604947264772,-0.327772954141436,-0.179277035580643,0.169769859867345,0.285785337348974
933,52.44605745,0.00351372441345771,-0.321847687080209,-0.175638208047597,0.169608035781799,0.289516721517427
935.5,52.549172965,0.00257550199002676,-0.327483242797672,-0.176527726886515,0.16951490108373,0.28683064453005
938,52.644637725,0.00108838543650206,-0.329349711374219,-0.182503362833489,0.170207016500708,0.283368480107304
940.5,52.74937455,0.00215980168270234,-0.324929055255737,-0.179593118273745,0.16650759121127,0.278531285375089
943,52.847878525,0.0041444419501756,-0.317495072440146,-0.178603519568625,0.167860717587926,0.28259162910659
945.5,52.9471506475,0.00667485057989622,-0.314995547045533,-0.17806630933196,0.171224577194819,0.287408022648487
948,53.0533373,0.00755578396719801,-0.316590271345217,-0.171053757010336,0.174807460014644,0.283333232943006
950.5,53.15284085,0.00734244621740386,-0.305047347261091,-0.176978474479663,0.174102257088826,0.289923954148848
953,53.251031939,0.00839972739754079,-0.309232451267613,-0.173489075802833,0.173981013578092,0.289799893022745
955.5,53.3460892215,0.00762998557438151,-0.303390024821121,-0.178733632876615,0.171235636473598,0.288509124777304
